店铺id,用户名称,评论,星级,时间
177776759,匿名用户,商家对美团的活动不是很清楚，只告知了服务台那边做活动的产品，在付款的时候才知道面包类的也有美团活动,30,1.54E+12
177776759,匿名用户,一点都不好喝。大失所望。价格又超贵,10,1.54E+12
177776759,yuyuDcuo520,美团买的比较优惠就感觉不错，不然原价贵的很，虽然饮料也很大杯，量足，味浓。就餐环境也是刚装修的很好，不过面包�价格都比较贵。还没试过，如果美团有推出一些面包的优惠就好了。也建议可以做一些不是面包的小吃。,30,1.53E+12
177776759,mkG65405934,今晚买到的牛奶小方都是臭的，不知道放多少天的，都变质了，这样还拿出来卖啊,10,1.54E+12
177776759,匿名用户,东坊古早不如之前东门店的服务  服务态度差,10,1.54E+12
177776759,Su.yxm,还可以吧，不难喝，也不是特别喜欢……,30,1.54E+12
177776759,SULYENTy,感觉还不错，第一次喝，味道就是纯牛奶加上黑糖和珍珠。喜欢和纯牛奶的人可以试一试。,40,1.55E+12
177776759,匿名用户,装修风格很好 年轻人的选择 奶茶好喝 面包偏贵一点点 【服务】 【环境】,40,1.53E+12
177776759,匿名用户,人多，环境有点吵闹，东西还算不错,40,1.53E+12
177776759,吃天下美食好吗？,【口味】还行 【环境】不错 【服务】很好 【等位】不要,30,1.54E+12
177776759,汕头甜牛奶,包包还不错，味道还可以。满意。,40,1.54E+12
177776759,sbJ578776869,位置很好找，饮料也不错，很好喝,40,1.54E+12
177776759,匿名用户,饮料的话一般，下次换别的试试。,20,1.54E+12
177776759,阿芽阿鬼,还行，就是好多小孩有点吵 【环境】,30,1.53E+12
177776759,匿名用户,黑糖布蕾撞奶真的超级超级难喝，跟没下糖一样，没有什么味道，下次再也不会买了,10,1.54E+12
177776759,llR699396634,一杯奶茶差不多要半杯冰了，而且直接就是纯牛奶加冰,20,1.53E+12
177776759,阿Simlle,感觉换人了，饮料没有第一次买的时候好喝,30,1.54E+12
177776759,kUK821731918,【口味】一般般般 【环境】抽烟差评 【服务】可以 【等位】,20,1.53E+12
177776759,nSH96721698,美团买单比较便宜，小孩喜欢，让孩子开心开心,20,1.54E+12
177776759,食货girl,甜得有点腻歪  珍珠不是很好吃 喝了半杯,20,1.53E+12
177776759,匿名用户,我做错什么？给我这么多冰块？味道挺好的。喝了一口都是冰水。,10,1.53E+12
177776759,Ty55.,说句公道话，那些评论说芝心火龙果没有味道的，你平常吃的火龙果难道是有味道的？更何况它里面还兑了冰。比较适合那些口味不喜欢吃甜的。我喝起来感觉还行，也不会那么没有味道，就是价格偏贵了，不是很推荐买，燕麦奶茶我觉得挺好喝的。,30,1.53E+12
177776759,匿名用户,味道还不错，就是，点餐那个窗口好像设计的不是很合理啊，夏天太热，冬天太冷~~,30,1.53E+12
177776759,qNU403730371,……还不错吧一般般。服务很好。,20,1.53E+12
177776759,匿名用户,黑糖珍珠很难喝，比自己做的还难喝，没有奶味的纯牛奶，加了冰块更加淡了。,10,1.53E+12
177776759,匿名用户,品种多，感觉口感可以，还有娃娃机玩,40,1.53E+12
177776759,匿名用户,新开的店，环境不错，饮品也还可以,30,1.53E+12
177776759,nbj662059120,缺乏了这个品牌本来的用意，本来就是冲着这个创意去的，但是拿到的却是跟普通奶茶差不多的包装差不多的口味，请问如果是这样子的话我去别的地方喝也可以呀,20,1.53E+12
177776759,匿名用户,好喝，就是冰块太多了，好冷啊，差不多有两层的冰块。,40,1.53E+12
177776759,匿名用户,没有很好喝，很奇怪一点就是要顾客在门口点餐，，，窗口的方向不太合理,20,1.53E+12
177776759,匿名用户,一般一般 不怎么好喝  饮料不给去冰,20,1.53E+12
177776759,kUX469364260,品种多，好评,40,1.53E+12
177776759,匿名用户,东西感觉一般般。进店，站在柜台一会，没有服务员主动搭理需要点餐什么的，说了要点餐才跟我们说点餐在外面窗口点。。。然后，点餐的小姐姐服务态度也不是很好，有些凶。总体体验，差评。,10,1.53E+12
177776759,WEC842136970,好喝，便宜，真的一大杯,40,1.53E+12
177776759,匿名用户,服务特别好 环境也不错 饮料待改进哦,30,1.53E+12
177776759,匿名用户,一般般吧。。。点餐服务员态度有点差。。。而且要的都没有。有点失望，去一次就不想再去了。,20,1.53E+12
177776759,匿名用户,【服务】 同是服务行业，真心觉得态度很差，我甚至有顾客排队排了一会儿问话，站着4.5个服务员都只顾自己聊天没理顾客？？？有点无语的说。,10,1.53E+12
177776759,斑马线的距离,没那么好喝，而且吧台里的服务态度超级垃圾，站在外边戴眼镜的小姐姐就很赞，没有对比就没有伤害,20,1.53E+12
177776759,匿名用户,饮料还好，但是服务员态度一般。,20,1.53E+12
177776759,匿名用户,优惠购买的，环境很好，芝心火龙果，味道偏淡，不怎么好喝，有待加强,30,1.53E+12
177776759,c傻瓜c,服务好！但是东西很难喝浪费了！,10,1.53E+12
177776759,fvl105117083,一般般，没有想象中好喝，如果没有美团上买就好贵,20,1.53E+12
177776759,匿名用户,超难喝，包装很低档，还贵。点了杯芝芝火龙果，what？一点水果味还没？？？,10,1.53E+12
177776759,匿名用户,饮料还可以，服务态度有待加强。,10,1.53E+12
177776759,匿名用户,一般般，，第一次买居然那么便宜,20,1.53E+12
177776759,匿名用户,【服务】 今时今日，咁样噶服务态度唔得嘎,10,1.53E+12
177776759,匿名用户,经常满座,40,1.53E+12
177527037,匿名用户,一瓶没之前大了，包装也没之前好,30,1.55E+12
177527037,vRN3706142,很不错哦很好�����。,40,1.55E+12
177527037,uvE598007620,口感一般，不过环境还好，干净，下次再试试别的饮品。,20,1.54E+12
177527037,晓帆是帅比,位置不难找 按导航一下子就能找到啦 就在卜峰莲花那边的步行街里面 店铺就在街旁 一下子就能看到 店铺装修蛮不错的 简约的风格  点了斋红玉茗茶和斋高山绿茶 感觉还行 量很足 可是味就有点淡 含糖量应该蛮少的 适合喜欢清茶类的人 还算可以吧,30,1.53E+12
177527037,jiayingji,玉茗就是红茶，茶包泡的，没别的了，绿茶也是茶包泡的，珍珠奶茶是中杯的，总之觉得很一般。看到有拼团新鲜才试一下，没想到真的不咋地,20,1.54E+12
177527037,匿名用户,冲着网红店的名字去的，哈哈，不过因为喝的不是奶盖茶，所以就无法显示答案呢～,40,1.54E+12
177527037,CvY468569638,茶不太好喝，奶茶味道很淡。速度也一般。,20,1.54E+12
177527037,qHD102224451,很多时候我们心中其实已经有了答案，之所以不知道，却只是因为需要一个确定你心中已有答案的人。,40,1.53E+12
177527037,GfB854387743,﹉… 【等位】 【服务】 【环境】 【口味】 【口味】 【环境】 【环境】 【服务】 【服务】,30,1.54E+12
177527037,匿名用户,好喝、不需多介绍 环境不错,40,1.53E+12
177527037,GfB854387743,一般般 【口味】 【环境】 【服务】 【等位】 【等位】 【服务】 【环境】 【环境】 【口味】,20,1.53E+12
168988097,匿名用户,就是冲着印图片来的 没失望 很惊喜 奶盖下面的茶一开始喝是有点苦涩 但是把奶盖一搅就很好喝啦 左边是没搅时右边是搅的样子 还有KATTO,40,1.53E+12
168988097,婷婷ob,哈哈哈喜欢,40,1.54E+12
168988097,Paradise_020,我本来很新奇的，就以为有问题可以写，但是呢emmm到那里点了之后，服务员并没有让我写问题。然后送上来之后，是很普通的奶盖。而且芒果的那个不是很好喝，有一点点淡。有一点点失望。,20,1.53E+12
168988097,Mingkuu,印得挺清晰的 奶茶一般般 唯一美中不足的是椰果不是很好吃,30,1.53E+12
168988097,凉凉夜色为你,【环境】虽然店很小，但是还有二楼，装修的很不错啊。 【服务】一般吧，也不是很热情，感觉小哥哥刚睡醒吧。 【口味】看起来好看，但是喝起来很一般啊。为了个答案去的而已。不值这个价格。贵。答案也不满意。哼。,20,1.53E+12
168988097,匿名用户,在美团看到这家店，觉得很新奇，不由得想到那部动漫的解忧杂货店，这家店环境很幽美，饮料还不错，只是说了去冰，还是加了冰，但是总体给人感觉很好,30,1.53E+12
168988097,LbU744218175,除了做的有点久，其他挺好的,40,1.53E+12
168988097,Manstal,环境还算安静，下午茶还是不错的选择,30,1.52E+12
168988097,urS848336993,服务态度很好呦，环境也不错哈哈哈哈哈哈,30,1.52E+12
168988097,UXj493149848,想问寒天芒果霜降里的芒果是假的芒果吧<(￣3￣)>哼！苦苦的,20,1.52E+12
168988097,匿名用户,不是我喜欢的味道。。。。。。。。,20,1.52E+12
168988097,_qqsc31430378651,答案很满意 棒棒哒^V^,40,1.52E+12
169465181,uno_诺,有字哦，有答案,40,1.55E+12
169465181,deepintong,还可以吧，个人不太爱喝牛奶，点了那个给汤镇业牛乳喝不太惯。,30,1.55E+12
169465181,ugw817064990,【口味】还行 【环境】可以 【服务】不错,30,1.54E+12
169465181,_qq2kv1388753360,真的不是一般的难喝，答案不过是个噱头,20,1.54E+12
169465181,匿名用户,点了个霜降，不腻，好喝，还有个黑糖牛乳奶茶，不是很甜，味道刚好，奶味很足，珍珠有弹性 #黑糖牛乳奶茶# #桂花乌龙奶霜降#,40,1.54E+12
169465181,ETe315980179,一般而已，第一次尝试，不知道其他的口感怎样,20,1.54E+12
169465181,y1宜,奶茶不错。环境很棒，适合拍照哦！店主总温馨提示二楼有台阶，上面还有娃娃机，还有很多小朋友可以玩的东西，觉得宝妈带孩子去还是可以的，不会那么累。奶茶也挺好喝的，挺有特色的，可以写上自己想说的话,40,1.53E+12
169465181,匿名用户,位置不是很好找。饮品的味道一般吧。服务态度倒是不错的。,40,1.54E+12
169465181,yooqi17,饮品还可以，环境不错，适合闺蜜约会拍照聊天,30,1.54E+12
169465181,匿名用户,店刚开的时候去吃，觉得还挺好吃的，环境也好，后来去吃就觉得味道差了很多，口感也不好，以后不来了,20,1.54E+12
169465181,匿名用户,还可以，跟朋友一起新出的时候去凑个热闹,30,1.54E+12
169465181,oeB898013979,还行，就是太小杯。。。。。。。。,20,1.54E+12
169465181,阳ing_,出品还不错阿‎|•'-'•)و✧ 楼上环境很漂亮ins风很适合小仙女打卡(//∇//) 黑糖牛乳很好喝阿我点的是热的奶味很足特别舒服值得试试( ˃̶̤́ ꒳ ˂̶̤̀ ) 服务员姐姐特别友好很棒(๑• . •๑) 反正一切都还是不错的值得安利.,30,1.53E+12
169465181,匿名用户,毫无体验，算一次性顾客吧，众口难调,20,1.53E+12
169465181,涂涂精sunny,感觉还不错把服务也nice！挺喜欢的吧,30,1.54E+12
169465181,许大大昂,一般吧，也不是特别好喝，要答案得点特定的饮品,30,1.54E+12
169465181,Lnu224840215,还好吧，冲去那个特色去的～～～,30,1.54E+12
169465181,JDt829752976,环境各方面挺好的，但是茶真的特别奶盖完全不好喝，如果想要提高的话，不仅仅只是做特色，茶的质量也要跟上来,30,1.53E+12
169465181,匿名用户,珍珠嚼劲不错，就珍珠好吃，其他还行,20,1.53E+12
169465181,QiB801277423,挺不错的  口味清淡 答案心中自知哈哈哈,40,1.53E+12
169465181,wsl吴淑兰,茶还好…环境不错…店里的小姐姐都很漂亮♡   就是去的时候找个店找得好久，可以备注下在麦当劳后面的右边…,40,1.53E+12
169465181,匿名用户,。。。。。不好。。。。。。不喜欢里面的服务员,10,1.53E+12
169465181,匿名用户,我刚从你们店里出来，人生中第一次喝到这么茶的水吧，好评都是刷出来的吧，水都是加了色素的，不明白为什么这么多人，点了西柚真的太难喝了，喝没几口我就扔掉了，这家店是假的吧，我和朋友去，他们都说难喝，唉，没有下次了，失望，大家千万不要去喝，喝了会后悔的，红石榴都是色素的，不就是下了火龙果，说什么石榴,10,1.53E+12
169465181,匿名用户,还可以吧，饮料一般般没什么亮点，只是冲着问问题去的，答案也不是很满意,30,1.53E+12
169465181,_qqc8x1411137600,好喝好喝～就是店员说占卜坏了没办法占卜 还等了那么久……,30,1.53E+12
169465181,wnq198306620,口感不错，答案，理想中的答案，,30,1.53E+12
169465181,PXz15017260096,甜度刚好，重点是那个奶盖不会很腻，服务也很好，答案茶很满意喔,40,1.53E+12
169465181,心语初晴丶784,柚子茶味道淡了点。。总体不错。外表精美,20,1.53E+12
169465181,L嗯哼a,黑糖牛乳奶茶很喜欢！,40,1.53E+12
169465181,匿名用户,味道太淡了。。。。。。。。。。,20,1.53E+12
169465181,古老的传说527,奶茶味道有点淡，黑糖牛乳不错，总体打个60分吧第一次喝这家奶茶,30,1.53E+12
169465181,L嗯哼a,喜欢,40,1.53E+12
169465181,Vqg265851243,差不多            挺好  环境不错环境不错不错不错哦！,30,1.53E+12
169465181,NGv848745625,不好吃，茶没有茶味，奶盖也比较一般,20,1.53E+12
169465181,NGv848745625,味道很一般，茶没有茶味，奶盖也一般,20,1.53E+12
